CpGmarker,chr:coord_hg19,EZH2_ENCFF516PTT
cg18335933,chr6:2765945,0.6933704995157712
cg18387216,chr6:114291911,0.7902638613434504
cg18418460,chr6:150390014,1.2592836648151464
cg18630040,chr6:46702983,1.415377278726297
cg18654873,chr6:91296666,0.37180351460366473
cg19595170,chr6:43139150,1.4632210218698307
cg20225889,chr6:33285470,0.05116640815413801
cg21195414,chr6:53213871,0.17059957568633585
cg21273098,chr6:109762418,1.2378218816105564
cg21663580,chr6:43044771,6.690992569388297
cg21769943,chr6:37137738,0.9553899067149793
cg22378065,chr6:144329172,2.2675366666251584
cg22407458,chr6:35109121,0.37784780275791957
cg22874560,chr6:37225361,1.0574040430739633
cg23076086,chr6:112194849,0.23365957496172174
cg23244913,chr6:29943401,6.630342251642089
cg23390397,chr6:109777103,0.10964162027152102
cg23429696,chr6:71665936,3.8352746565145743
cg23833452,chr6:146864752,0.6382847774653067
cg24000189,chr6:30710425,0.2130060849938904
cg24311382,chr6:132272408,3.7844324828383336
cg24358465,chr6:27100860,0.6267212403385419
cg24450157,chr6:30640543,0.23058171566585056
cg24847163,chr6:29600980,0.6848746712814245
cg25211525,chr6:3751739,6.836019601607858
cg25885771,chr6:27806081,0.6814963305903194
cg26252167,chr6:110300573,1.5778679967372495
cg26331192,chr6:24775229,0.364965009050179
cg26845300,chr6:158243833,1.1543535871101436
cg27331144,chr6:33175688,0.664672939854667
cg27472295,chr6:83073619,2.8340480372198207
cg00084687,chr7:92076896,0.22152887660071738
cg00288562,chr7:23571645,0.3983837091120104
cg01048931,chr7:55639931,0.259182520712403
cg01888566,chr7:130126513,0.8321963839251502
cg02096656,chr7:139025181,0.5402650007434616
cg02376703,chr7:143106130,1.270737488073601
cg02661879,chr7:128470614,3.336049846580201
cg03266904,chr7:135194685,0.475675156140268
cg03311036,chr7:142985443,0.4816924724495619
cg04350646,chr7:42972170,0.5961960105230089
cg04619859,chr7:134855396,0.4125782825851678
cg04770504,chr7:24797363,7.092672608439762
cg05526376,chr7:97736360,0.7881992810830808
cg05669210,chr7:100450634,0.7308560615019906
cg05953394,chr7:151573773,0.6226222742525419
cg06161738,chr7:151722986,0.7560449206175055
cg07050831,chr7:139025240,0.6566663455041567
cg07424155,chr7:116503126,0.3150798971218956
cg07651242,chr7:45614720,0.7225386618527391
cg07671603,chr7:156433350,0.9677373897702319
cg07681084,chr7:156685826,0.8051118864085609
cg07819926,chr7:139025145,0.4599341294563322
cg08107767,chr7:56019574,0.8173299993660087
cg08434234,chr7:137531173,3.127786499826688
cg08572611,chr7:100253914,3.8530521850633503
cg08575537,chr7:100318626,3.457193526246601
cg08635249,chr7:127983877,0.5556995958610068
cg08703595,chr7:35734160,1.907709251169552
cg08724636,chr7:39663756,0.5755633269982445
cg09283635,chr7:127032512,0.6968877703100071
cg09450020,chr7:89841435,0.9538652010986632
cg10158711,chr7:148725822,0.6698076839458913
cg10256052,chr7:99036534,0.9729952669500412
cg10293925,chr7:38670985,1.9952787003315
cg10442358,chr7:100137102,0.4959125576768433
cg10551759,chr7:121036528,0.8285905425239383
cg10639440,chr7:30029231,1.3260876395161312
cg10698222,chr7:99756139,0.8250094590861898
cg10857807,chr7:2272392,0.2667549814369316
cg11051843,chr7:80548695,0.6072516019207581
cg11166252,chr7:17338258,0.564973845371879
cg11528101,chr7:43909044,0.027061345868574414
cg11592951,chr7:100472745,0.2690101976406544
cg11609154,chr7:139026010,0.26099656254722
cg11719452,chr7:100027776,0.7463094511085615
cg11959821,chr7:45151241,0.24215009823404346
cg12588476,chr7:99647494,0.8362193117266581
cg12776163,chr7:35840706,0.6716450761975791
cg12782180,chr7:127880932,0.24685486422809877
cg12838902,chr7:5322586,0.27059218859732004
cg13369981,chr7:100027501,0.23506873154878022
cg13679077,chr7:22862647,0.2664906265135121
cg13801416,chr7:134143919,1.1398782549504924
cg14001567,chr7:86974838,0.440952268436068
cg14018807,chr7:127225619,0.5389491765576407
cg14094063,chr7:140624470,0.77535629985933
cg14094960,chr7:55086890,0.6942906477802114
cg14785449,chr7:97501736,2.404994797528236
cg15413566,chr7:8301971,2.092309608572439
cg15740366,chr7:128049868,0.7387813965875907
cg15816080,chr7:65670215,0.9233279321853657
cg15898840,chr7:45960834,0.5686283023131459
cg16040953,chr7:1609817,0.2844743058642842
cg16063666,chr7:86974833,0.44172361452234654
cg16192029,chr7:117864674,1.4040549000599736
cg17607973,chr7:100027408,0.34195894381946457
cg18349835,chr7:158937107,3.0530800489416148
cg18417464,chr7:139025179,0.5357179684086036
cg18515291,chr7:73134093,0.9451009885331342
cg18577494,chr7:100033938,0.36666106166982293
cg18705067,chr7:75914998,0.21610495879168523
cg19118812,chr7:37488438,0.4730185480635065
cg19221959,chr7:94537347,1.3352453053889428
cg19594666,chr7:127881280,1.0416914217192632
cg19744122,chr7:105752980,0.4110252646882635
cg19747852,chr7:23571693,0.48433455995788005
cg19781133,chr7:150674980,3.434595961820455
cg20052718,chr7:19156902,4.486641012225068
cg20122491,chr7:99102313,0.04960094789911684
cg20419410,chr7:155089803,0.6382530841446874
cg21270593,chr7:94293250,0.06013541291479458
cg21685565,chr7:2883529,0.29663496719036914
cg22920873,chr7:139025153,0.47660654805544905
cg24000099,chr7:6487512,0.009202468759401183
cg24302095,chr7:50861049,0.46198252133300477
cg24315860,chr7:105029492,0.6111473713135184
cg24446548,chr7:19157263,5.553205792148809
cg24481633,chr7:111846146,1.396930541480866
cg25167643,chr7:121513538,1.9723584848151836
cg25167838,chr7:155605092,3.0170746313366212
cg25533361,chr7:2395147,0.790686435087066
cg25691167,chr7:19184961,2.097898121189298
cg25946952,chr7:143059218,8.837307092257568
cg26083396,chr7:128049885,0.7240961088503982
cg26521404,chr7:27204981,4.038071826806389
cg26561611,chr7:73097960,0.6411526409021934
cg26817382,chr7:44621808,0.4575896321463763
cg27009703,chr7:27204894,5.187371334232892
cg27076139,chr7:31091718,0.9226480588651358
cg27190537,chr7:56131961,0.17280119627788476
cg27268486,chr7:79764291,0.7900596799101318
cg00317680,chr8:97274070,1.3680217896316413
cg01399317,chr8:144810339,0.5253387918496072
cg01677098,chr8:54935025,1.2949121826307435
cg01806808,chr8:142011144,2.6670229878657477
cg02617361,chr8:42911308,1.0934758694689173
cg04017769,chr8:38644939,0.3053410458297206
cg04228628,chr8:9413457,0.6001371265646823
cg04333463,chr8:62626687,0.8527398344287254
cg06281795,chr8:91095114,1.544761797436455
cg06333435,chr8:22102724,0.7669235689384384
cg06543761,chr8:94929239,0.0
cg07103819,chr8:145550365,0.24806638786620333
cg07490776,chr8:42010169,6.8574858459079655
cg07595113,chr8:67525279,4.369192653760648
cg08811349,chr8:124286482,0.5129252568519026
cg08825571,chr8:145159373,0.39598501828543264
cg08949296,chr8:75233153,5.187777400908625
cg09664442,chr8:681122,0.495753513607301
cg10220156,chr8:29120487,0.08516598661938808
cg10303487,chr8:105479058,1.733118834340959
cg10368981,chr8:26435313,0.5048262847777911
cg10473004,chr8:87526705,0.3613407204573291
cg10964421,chr8:23021093,0.9765375324169596
cg11238505,chr8:145691776,0.2573902618855312
cg11617144,chr8:145729772,0.13331495615609565
cg11856918,chr8:20054956,0.4001558808763128
cg12254515,chr8:124054090,0.6098899950187402
cg12270520,chr8:146023939,0.3096415652449886
cg12508214,chr8:124553600,0.5990889736095866
cg13405161,chr8:141646303,0.018422617950938882
cg13592003,chr8:146126815,0.21326940501122701
cg13612524,chr8:37593879,1.636910454442079
cg13912117,chr8:132054555,1.9033382595923178
cg13983578,chr8:29208153,4.2168396923904705
cg14015044,chr8:22960619,3.64043940064913
cg14830952,chr8:86089500,0.005304812790449718
cg14900471,chr8:11561620,7.259619051678817
cg15839448,chr8:41166530,2.0829311187130553
cg15857475,chr8:145742913,0.0
cg16060664,chr8:42010866,0.3639600049527803
cg16241714,chr8:48650511,0.5464590044687514
cg16286776,chr8:141644897,0.6528777924559063
cg16326979,chr8:107670161,0.9357132946612532
cg17150465,chr8:144897558,0.09473004840555928
cg17162024,chr8:53478454,0.68241173876194
cg17168535,chr8:21777572,0.0
cg17452277,chr8:110551976,0.5906780550902027
cg17457560,chr8:32405851,3.24189991992608
cg18070061,chr8:29207457,8.440586615678972
cg19139277,chr8:28243953,0.0
cg20672744,chr8:681352,0.5325293236985765
cg20888907,chr8:38244244,0.19553171956628337
cg21099326,chr8:27168591,0.5889056358402804
cg21281001,chr8:11725306,0.14681051734676978
cg22870256,chr8:11660209,2.4691311722978986
cg23045373,chr8:11324048,0.7713554079395875
cg23290344,chr8:24771466,0.6350253694075302
cg23324259,chr8:82754387,0.6316703967471372
cg23512958,chr8:79717776,0.7465906572014911
cg25192419,chr8:25042348,0.8210043731770313
cg25358938,chr8:29940886,0.136367929063533
cg25751295,chr8:29208540,4.248014274975308
cg25781202,chr8:33424350,0.8776115044542678
cg25788012,chr8:145133899,1.4236832197170306
cg25990647,chr8:54164081,0.1095558550589697
cg26421123,chr8:146078231,0.8312483810427183
cg26910651,chr8:30669848,0.003720897688829988
cg27016990,chr8:133492476,1.1367896319624788
cg27170159,chr8:101170019,0.47542013848511655
cg00475955,chr9:131592049,0.10866054617555956
cg01618660,chr9:100882376,0.0
cg01725199,chr9:101569990,0.3341073350716113
cg02058918,chr9:101470884,1.161557798968289
cg02068676,chr9:140149483,1.0943407127238867
cg02608019,chr9:93564028,0.9495970814899911
cg02942159,chr9:19379994,1.0487780806578306
cg03079681,chr9:21994223,1.8447939925211623
cg03243895,chr9:131314908,0.8767098444061089
cg03261004,chr9:139981660,0.530719093179465
cg03804985,chr9:130159694,0.3401328644104432
cg03848555,chr9:77567361,0.25547847932116347
cg03950009,chr9:102669115,0.2140473051930306
cg04065065,chr9:35096250,0.8028782058386434
cg05801648,chr9:93564456,0.41792274168007393
cg06087537,chr9:36401074,0.5314586102367934
cg06252382,chr9:115913783,0.5437258341514559
cg06383088,chr9:100459634,0.6448989861326622
cg06974755,chr9:135996931,0.5375461776060356
cg07027685,chr9:95055737,0.733383135010774
cg07309102,chr9:110251826,2.011653558571737
cg07772309,chr9:140353475,0.0
cg07981910,chr9:124461412,1.229378417840325
cg08101172,chr9:15510857,1.190181951050152
cg08128768,chr9:124462182,5.724789816839737
cg08287471,chr9:127020658,0.7176072637636466
cg08758850,chr9:127533554,0.9871724276174036
cg09000510,chr9:35605352,0.3536051174351699
cg09092161,chr9:130639739,1.9189034132588831
cg09160477,chr9:95820913,0.013138279133009495
cg09431062,chr9:131790499,0.0
cg09944147,chr9:116918247,0.6686420407973026
cg10319505,chr9:85678251,0.5511407679007237
cg10524192,chr9:34637478,0.1870216941298392
cg10604703,chr9:137001737,1.156580214785816
cg11184091,chr9:131843633,1.219000482648388
cg11222041,chr9:132586346,0.6834806334645374
cg11613875,chr9:27573889,0.5624547996128586
cg11747771,chr9:6645468,1.3453558128968142
cg11797883,chr9:127631644,1.2277375881808654
cg12004206,chr9:138987102,0.6203730249048172
cg12085225,chr9:135230256,0.2289334388445143
cg12927153,chr9:125133318,0.5141103220848074
cg12998491,chr9:134152531,0.2677667287371105
cg13033853,chr9:133814399,5.071935138797522
cg13789236,chr9:79009433,0.8193354037337173
cg14060836,chr9:88897456,0.37899248982010936
cg14139633,chr9:131103210,0.5327564497986934
cg14304761,chr9:93564149,1.0003167117325742
cg14507042,chr9:139781209,0.6441312870777158
cg14707431,chr9:100395413,0.4329367605528035
cg14829378,chr9:33167077,0.1869063067465946
cg15003434,chr9:136202985,0.6704132666165692
cg15636365,chr9:140446240,0.041681221298446085
cg15720535,chr9:139582585,0.4732479466464454
cg15852879,chr9:132404411,1.167318992186663
cg16645539,chr9:15422589,1.5967391925559673
cg17185543,chr9:139760589,0.3101882643235889
cg17792192,chr9:138774526,0.5151746823008816
cg18453621,chr9:129376904,6.589261952778347
cg18794577,chr9:104501030,1.774092485482556
cg19133618,chr9:22008970,2.9488020843995777
cg19432894,chr9:33025349,1.17705761910674
cg20616414,chr9:95947396,1.7458147292125255
cg21060854,chr9:132565518,0.6970624473326819
cg21618439,chr9:100954694,1.3836691590615937
cg21925493,chr9:95858671,0.1921697724564117
cg22336401,chr9:140336227,1.9271923785197764
cg22419075,chr9:140008995,0.22645601147130837
cg23074747,chr9:27573817,0.4702898147992065
cg23378495,chr9:35096265,0.7797327937182048
cg23788167,chr9:74979561,0.2756498707946102
cg24088229,chr9:33076554,0.9007632487506938
cg25106814,chr9:26892479,0.22833463965805986
cg25282780,chr9:4741505,1.9118973782234954
cg25287375,chr9:77703619,0.11714782887266163
cg25336579,chr9:80912260,1.7794974767359117
cg25418831,chr9:79792647,0.7825756194882857
cg25902460,chr9:126030596,0.14912032419606636
cg25910443,chr9:97488953,1.257057686622006
cg26233529,chr9:37801319,1.1683645342799494
cg26277709,chr9:97488940,1.2484290587931797
cg26315493,chr9:35071724,0.266594260410775
cg27627570,chr9:131183239,0.6868022730076997
cg00471562,chr10:1102373,0.5114149871163832
cg01805540,chr10:18429749,1.416088042711082
cg01819863,chr10:32635814,0.4266731158233343
cg01994328,chr10:30723347,0.5497364847737357
cg02163937,chr10:126432368,0.1835910726217855
cg02756614,chr10:95242111,2.6761609228174583
cg02848777,chr10:98273714,2.337272169584051
cg03076324,chr10:22292468,0.5529128442381386
cg03157149,chr10:5855170,1.0565483583476478
cg03285457,chr10:102988529,5.595431720824016
cg03366896,chr10:135186866,0.5873745447976928
cg03479974,chr10:5931970,0.4966692755421498
cg03860051,chr10:124768608,0.7525335413931017
cg04180868,chr10:25241462,2.207138055280557
cg04233664,chr10:126848743,3.5565646756022353
cg04335339,chr10:116853118,1.7799135621943676
cg04451988,chr10:15412706,2.9316789381521895
cg04586563,chr10:736974,0.10955568233927586
cg04745698,chr10:12084977,0.6520520977843135
cg05018361,chr10:18940650,0.31641007279814626
cg05499853,chr10:15902324,0.40844161834502757
cg05610379,chr10:123734658,1.0792290560919744
cg05621401,chr10:43572065,1.9997850064922151
cg05937453,chr10:99531765,1.851940132436015
cg06077733,chr10:60094879,0.4818512135164399
cg06222851,chr10:50970358,0.2580579276988631
cg06782692,chr10:134121419,0.29750677891205674
cg07011445,chr10:123734712,1.1019863618579588
cg07550278,chr10:95462365,1.6334537041752117
cg08441170,chr10:26223100,2.682052242488338
cg08441806,chr10:134599149,1.5694332280361147
cg09053680,chr10:135044114,5.852736671071992
cg09161592,chr10:91405006,0.6969602920319374
cg09186006,chr10:91295299,1.7199150065234177
cg09773756,chr10:99259519,6.642685484707801
cg09906488,chr10:12391008,0.1512033374529527
cg10488141,chr10:104264014,0.5558857192422386
cg10830758,chr10:95462430,1.6574327529517194
cg10845200,chr10:135150485,5.2089352667183055
cg10957200,chr10:14880574,0.8622370507949011
cg11389172,chr10:50818299,0.9635571045173968
cg11638200,chr10:6621965,1.124369202706582
cg11993300,chr10:75571334,0.02557670809978856
cg12005098,chr10:91295338,1.516451396549729
cg12042678,chr10:14920910,0.0
cg12239750,chr10:97416566,0.5205164541330124
cg12331389,chr10:95360736,0.7612247544333822
cg12434587,chr10:131265209,0.0
cg12874092,chr10:17271519,0.720846963270644
cg12955583,chr10:134974048,3.800818845220932
cg14519036,chr10:93558457,0.41348222069014934
cg14607011,chr10:135171746,0.29962802230568597
cg14767877,chr10:73611073,0.600548541902604
cg15109571,chr10:104264023,0.5814625527198772
cg15431576,chr10:99393007,1.1834462139374597
cg16248277,chr10:103536063,3.153719237023161
cg16584573,chr10:103535637,5.078045754064051
cg16687447,chr10:89623336,0.8200428934763198
cg17776353,chr10:88516420,0.3850946858934036
cg17854497,chr10:13390774,0.8213709291079989
cg17947053,chr10:1102371,0.512414089387789
cg19626078,chr10:134973796,1.8453205187719064
cg19706602,chr10:131265435,0.17403800439953507
cg19955521,chr10:1102667,0.7581222162133737
cg20778294,chr10:103892833,0.3458732128737871
cg21201659,chr10:121652288,0.22374157191363356
cg21235838,chr10:97321106,0.38318373541582257
cg21830413,chr10:70884251,0.3146705787972619
cg22368262,chr10:71390173,1.9377390815135547
cg22864416,chr10:97803525,0.6519715278374584
cg23163471,chr10:30024328,0.6246185308679976
cg24079455,chr10:127408106,0.35826985095801794
cg24166097,chr10:103543259,0.01016947627067566
cg24343515,chr10:99400468,0.9742971673570666
cg24428042,chr10:11784408,0.6461825635367795
cg24573310,chr10:60029455,0.7363376428658825
cg25294646,chr10:105678198,0.3934209731005671
cg25920792,chr10:124220729,3.2128459396505
cg26358059,chr10:106014893,0.36623141689788075
cg26538214,chr10:3827359,0.25099035413782494
cg26649005,chr10:44144023,1.0817176128860722
cg27352063,chr10:81107211,0.09935616101707306
cg27547703,chr10:115939024,0.4174278348015431
cg00078194,chr11:46402949,5.9105454388996606
cg00146096,chr11:22647309,0.4458145088611398
cg00156216,chr11:129939849,0.6904720771045162
cg00469635,chr11:73882471,1.272435162801695
cg01086895,chr11:6676515,4.193770938680654
cg01263716,chr11:2951590,4.537740559946569
cg01505590,chr11:2950632,3.457007643662189
cg01693350,chr11:32452187,0.6275799136209369
cg01924993,chr11:118966382,0.5743208685866615
cg02271621,chr11:1592675,3.3873431272340238
cg02441831,chr11:64901569,0.7825107934171719
cg02547138,chr11:66610782,0.452000593083755
cg02646854,chr11:64863958,0.2704191142484137
cg02659086,chr11:67350976,0.0
cg02715140,chr11:65625717,0.544004412772055
cg02723533,chr11:69468991,0.0012630673120741238
cg03114244,chr11:61560355,0.881956958711296
cg03336167,chr11:2930995,0.0
cg03483654,chr11:61102074,1.7011154738447614
cg03555909,chr11:60682030,1.5177000255656063
cg03750407,chr11:67159770,0.9999483987280258
cg03961189,chr11:10772649,1.0253438903506558
cg04396791,chr11:70508180,1.2017817996683857
cg04457979,chr11:2890647,4.498608972366314
cg04548378,chr11:2906285,3.1138379505447618
cg04549333,chr11:44325823,8.44251085576274
cg04720330,chr11:2949813,4.165195308718598
cg04726200,chr11:2930485,0.9503151326256797
cg04920951,chr11:67351271,0.3101882643235889
cg04970352,chr11:44327399,8.033245297144179
cg05127380,chr11:63953685,0.2927213385143779
cg05492270,chr11:71640085,2.410245045908074
cg05628549,chr11:6341895,2.1960774532280065
cg05677402,chr11:57335051,0.592439379069276
cg06044117,chr11:95523445,1.186607325612161
cg06463913,chr11:207296,0.01542748098361522
cg06499652,chr11:13299410,4.241249481044208
cg06637774,chr11:72975702,4.232307462620914
cg07132517,chr11:842517,1.4392307544884242
