CpGmarker,chr:coord_hg19,Replication_timing_GSM923447,LaminB1_GSM1289416
cg20088535,chr4:128802013,65.40591430664062,0.084456534357155
cg20166783,chr4:39367943,77.6272964477539,2.862536469094399
cg20303303,chr4:10118265,40.22956466674805,0.2639139846004827
cg20326867,chr4:26862483,60.45656375456927,0.882977751700644
cg21721155,chr4:108910787,33.4246940612793,0.1072769183806268
cg22127491,chr4:140217063,81.67228698730469,1.7397589551786932
cg22333016,chr4:54244258,75.71832275390625,3.0052918977190926
cg22385477,chr4:186392754,51.76725769042969,0.7172651582160584
cg22461615,chr4:83821917,72.71101379394531,-0.7319040230899975
cg22734085,chr4:184020261,76.71836853027344,-0.2995484203700755
cg22831514,chr4:88312706,50.559715270996094,2.5207135824472537
cg23653712,chr4:52904379,33.36012730396299,0.7979009375914519
cg23657252,chr4:79697583,68.95175969987142,1.6817918107551653
cg23916751,chr4:88929263,60.43653106689453,2.5925444983114825
cg24199834,chr4:147560126,33.555423736572266,1.6127239396650184
cg24693053,chr4:682834,66.56934356689453,0.3899807731623313
cg25088874,chr4:95678817,60.24223327636719,2.855513043908088
cg25117976,chr4:39529365,82.77978555579435,-1.328983734777052
cg26812418,chr4:166299976,21.8530216217041,2.022666910808693
cg27038439,chr4:4864320,55.2351376540643,2.20010512842039
cg27507704,chr4:159593171,69.912841796875,-1.3421948723288568
cg00386408,chr5:135364970,80.65821838378906,5.357857432113186
cg01500421,chr5:140070872,65.6791000366211,1.3333358410323597
cg01737507,chr5:122372093,47.86484146118164,1.8746742576135496
cg01805784,chr5:176873808,82.33344268798828,0.4690856083063995
cg01936124,chr5:137878512,81.07312582496395,3.7132824560256688
cg01982455,chr5:149829250,85.83451843261719,2.60890377048281
cg02675896,chr5:102594347,51.58993373309585,0.05417277782179546
cg03136712,chr5:140053068,67.40801239013672,2.3084018846002574
cg03522216,chr5:32174578,71.45564106396606,2.7644516683045204
cg04020816,chr5:109025456,31.787088184879902,2.3867473438269546
cg04232649,chr5:162864489,49.849533490112,1.2895157467057783
cg04330449,chr5:134871166,68.2139663696289,2.0195659073233903
cg04590931,chr5:133861743,82.46541595458984,1.8451167623927671
cg04684516,chr5:121647858,74.1974868774414,0.8107985561380459
cg04686412,chr5:139175658,80.59524785372385,0.9839878973717654
cg04735745,chr5:76382885,61.27460479736328,2.7891689403831808
cg04960652,chr5:172571539,76.25645121434086,2.5718150436127516
cg05189291,chr5:157158457,72.14209764437783,1.5577688963347178
cg05843340,chr5:68628618,71.82304504090116,-0.23191855566327457
cg06508445,chr5:121414088,79.65687561035156,1.9589563500070453
cg07442479,chr5:37839769,67.95108032226562,1.7098990792891842
cg07540118,chr5:157002713,77.1928482055664,2.7552559868214415
cg07880061,chr5:176730198,81.02922058105469,2.16687109407685
cg08164315,chr5:40679182,64.70326232910156,1.1219120555995994
cg08424427,chr5:180670815,58.50607681274414,3.52270117574735
cg08490173,chr5:114880508,77.60564087751203,-0.7683535134912438
cg08513100,chr5:133706722,83.63291931152344,-0.8594427667276685
cg08725962,chr5:175792493,73.8637082677827,0.8577716852003422
cg09801842,chr5:174905852,32.887847900390625,2.396001609469241
cg10214058,chr5:154238169,65.94937896728516,1.9499407864788016
cg10356060,chr5:138775106,82.41049194335938,0.9034321859141141
cg10737521,chr5:179335243,72.23833465576172,1.7414001184761974
cg10948883,chr5:176944132,79.8617172241211,0.45719931002528
cg10978355,chr5:80529340,61.72746653568715,3.3952005660203604
cg11017269,chr5:95067136,82.22303771972656,1.1037354793596628
cg11057497,chr5:43313384,57.86493821750555,1.8193879546011125
cg11100802,chr5:180688063,57.0909538269043,0.06242222449641384
cg11141561,chr5:134074404,82.44690097418807,2.289891292826655
cg11154798,chr5:34656563,85.21250938358449,4.412382215937079
cg11591325,chr5:76012591,82.32970190642777,4.51780852352642
cg11732619,chr5:168728076,34.77186965942383,0.849369285689193
cg11946503,chr5:134870514,68.25367194577643,1.75412387962005
cg12080675,chr5:179335223,72.23833465576172,1.8006981544065235
cg12126786,chr5:77656518,73.20582508267904,2.988875248570286
cg12168164,chr5:33441063,74.39547729492188,-0.2743751298195169
cg12430845,chr5:36876537,47.864660248792084,1.5187405597052586
cg12598575,chr5:173043653,66.13601028176019,-0.4374424273181022
cg12766348,chr5:178054039,28.980138778686523,1.7677336937234143
cg12871124,chr5:110848106,54.7928466796875,1.793471237386504
cg14161426,chr5:96143592,73.45342869175937,2.5654508517776504
cg14409941,chr5:178771781,61.315025329589844,3.5322198717660207
cg15219393,chr5:149109878,74.5704116821289,0.8342049557255857
cg16257040,chr5:177557700,49.102020263671875,1.636580330073383
cg16509658,chr5:160975347,7.3661958202162285,1.6644694146041006
cg16821394,chr5:141488611,75.63871858363734,1.9925173114168855
cg17178888,chr5:159739851,66.12673950195312,1.8403596976391914
cg17811228,chr5:139175116,80.64372253417969,2.023516818182543
cg17946497,chr5:172198141,86.26445007324219,5.346453962458171
cg19238398,chr5:138775248,82.41049194335938,1.2057260608192655
cg19704039,chr5:141392512,71.63647599826727,1.8143421057189442
cg19885761,chr5:175223646,36.65647316454652,1.8685938044631811
cg20044189,chr5:141704548,79.34352962275098,4.179261631268998
cg20060451,chr5:179159945,79.74003601074219,1.8493245328103265
cg20986134,chr5:126112439,61.345817965462324,2.576361174847677
cg21101222,chr5:151138161,81.68694305419922,-0.22545721316217476
cg21703138,chr5:133561950,81.45257568359375,-1.299516508351045
cg22229034,chr5:172198031,86.26445007324219,6.501869527158569
cg22913584,chr5:81046758,64.53640747070312,1.6119204895472345
cg23091824,chr5:1112355,40.988748859586266,1.6816550068350824
cg23953133,chr5:126112875,61.29872512817383,1.3520509289479075
cg23983884,chr5:176900806,81.4863052368164,0.18416729321708006
cg24003306,chr5:1799717,37.46792984008789,2.2296042206605677
cg24371225,chr5:43192392,61.807274587731115,0.35623142485898596
cg24886748,chr5:1111731,40.99259567260742,2.4031564288535705
cg25084220,chr5:126366197,58.165870666503906,0.12451751076004067
cg25159610,chr5:57756802,53.05149459838867,0.5409464846254897
cg25177452,chr5:72416677,77.32910713709501,0.38790013481597757
cg25707005,chr5:138775200,82.41049194335938,1.034994297574089
cg25720804,chr5:170736389,59.026555962693365,2.2254761850803866
cg26054540,chr5:1009204,45.022804260253906,0.6527464167597312
cg26361928,chr5:151151522,81.26185668793106,-0.34094946480518024
cg26399201,chr5:132149404,78.81965169169362,1.0258174834383524
cg26747293,chr5:38258670,53.19156901675864,2.922027565970529
cg26796283,chr5:174151334,31.22568613751571,-0.5085793545174058
cg26929490,chr5:36877626,47.86674401528223,3.3945855682232517
cg27116713,chr5:176853836,82.79681396484375,1.1489188056861424
cg00347904,chr6:35182508,84.44687532724585,1.3126829740983113
cg00502442,chr6:157801893,65.82022094726562,1.5181109718696897
cg00620629,chr6:116989951,73.41638946533203,1.2208263012066103
cg00702231,chr6:144329473,64.22445621633173,1.350358950926615
cg00839802,chr6:119671238,29.40192222595215,1.7192965907323872
cg00984602,chr6:43139692,80.0847753967133,1.8352233434766907
cg01505176,chr6:31763310,84.17006053591606,1.7589243407213417
cg01594214,chr6:123110554,32.1561154677089,1.733952192200221
cg01818492,chr6:132129363,75.83225084718623,1.1355817992831359
cg01932459,chr6:109703513,47.78782866898915,2.2200042609904216
cg01998682,chr6:151712546,66.75290042563269,2.562746759926342
cg02128567,chr6:39196998,19.908897399902344,2.954022032187628
cg02257681,chr6:31698002,84.47130584716797,6.771485882381948
cg02322621,chr6:33422403,71.76193724368278,0.9004473705548484
cg03298413,chr6:32095941,74.60487365722656,2.3465973884993296
cg03447931,chr6:7726645,48.97493177875319,2.1466207696448647
cg03969906,chr6:26021768,21.70461082458496,2.335415056430423
cg04006554,chr6:46138530,32.93256958464435,1.755239982598975
cg04329454,chr6:33561099,74.83802795410156,1.507672033622223
cg04600618,chr6:43612980,76.81414031982422,1.7209390622542546
cg04623837,chr6:29943414,45.14828023173268,1.3611391201727936
cg04878727,chr6:28317483,42.9975654050299,0.4779763194434439
cg05360265,chr6:147525477,69.54880388597597,2.162950329726529
cg06659073,chr6:158589307,81.94536189129228,0.22818061476690643
cg06913228,chr6:90062465,36.18693060173358,2.0884208655177194
cg07077459,chr6:144329052,64.21255493164062,0.8066228731753544
cg07336230,chr6:39693357,27.00771352239975,1.578392228341523
cg07914959,chr6:91006321,56.87924387449041,-0.08910283881711119
cg07935151,chr6:31774618,84.04778384924529,0.035482009502141844
cg07936037,chr6:7313172,53.6682014465332,3.7009709674104934
cg07940485,chr6:111409222,66.15223693847656,1.521927701787887
cg08179530,chr6:36648295,82.50021362304688,3.475984215736389
cg08738040,chr6:42896906,83.78433227539062,0.19909109058848556
cg08826863,chr6:43738006,79.1855697631836,1.866106477432347
cg09384159,chr6:112408580,76.11378602672396,0.2650034342064365
cg09472953,chr6:146056770,48.48810577392578,0.842476245287984
cg09657265,chr6:123110763,32.138832092285156,2.7968901410811493
cg09834205,chr6:150185198,74.0016860961914,0.870931943038699
cg11763112,chr6:84937277,26.795778274536133,2.569440863895176
cg12757684,chr6:144329485,64.2252769945863,1.4604461342471673
cg12963312,chr6:52441723,82.66175079345703,1.800945688405025
cg13562911,chr6:11044106,64.41327667236328,1.62789006917843
cg14338887,chr6:42928500,83.83989317934412,2.4506609207136503
cg14363494,chr6:33176234,66.53913879394531,1.4415098879514474
cg14402472,chr6:29691165,34.514198303222656,2.5609998378705616
cg14426525,chr6:123110598,32.15090677922503,2.1218269194854
cg14839932,chr6:43139162,80.108642578125,2.1803681066714846
cg15256539,chr6:80816434,42.549939933263154,0.14821060718757378
cg16041611,chr6:43139680,80.08550416561137,1.8473893367410907
cg16842485,chr6:31628639,83.52644136956802,1.6251985714477617
cg17055145,chr6:76459077,69.06314086914062,2.790645846041384
cg17329164,chr6:32121259,73.22515869140625,3.06830583231275
cg18055007,chr6:31698226,84.47130584716797,3.4017203576693906
cg18189601,chr6:33176225,66.53913879394531,1.5053815113601066
cg18217172,chr6:139309321,49.315747639187556,0.7801527855378254
cg18247054,chr6:167369941,32.57273483276367,1.8444233378184307
cg18335933,chr6:2765945,73.77622985839844,-0.06797701491967256
cg18387216,chr6:114291911,65.6283187866211,1.974877776667213
cg18418460,chr6:150390014,63.813297271728516,2.4235537679729893
cg18630040,chr6:46702983,22.01774024963379,1.6695845548992494
cg18654873,chr6:91296666,39.827001110276676,2.485162718920624
cg19595170,chr6:43139150,80.108642578125,1.9610540503518707
cg20225889,chr6:33285470,70.34415557556913,0.6177503880986038
cg21195414,chr6:53213871,53.18764114379883,0.7240632307018982
cg21273098,chr6:109762418,47.40460725437079,1.8230911879155138
cg21663580,chr6:43044771,82.02682495117188,3.4141277630323126
cg21769943,chr6:37137738,80.88674926757812,0.09094253655344774
cg22378065,chr6:144329172,64.21255493164062,0.5619091650550851
cg22407458,chr6:35109121,84.02236938476562,1.419567859292931
cg22874560,chr6:37225361,79.88677702639762,-0.12925242499380327
cg23076086,chr6:112194849,73.68487548828125,-0.0653021055219756
cg23244913,chr6:29943401,45.147331199741124,1.3730336291063343
cg23390397,chr6:109777103,47.13893508911133,1.037024369618154
cg23429696,chr6:71665936,44.18891143798828,2.016775118088542
cg23833452,chr6:146864752,34.410606384277344,0.6127595912749582
cg24000189,chr6:30710425,83.3334176118237,25.836575894872247
cg24311382,chr6:132272408,79.52324145690461,6.730683262612417
cg24358465,chr6:27100860,25.80847930908203,1.446991575567488
cg24450157,chr6:30640543,82.32805555538644,3.2415995129409905
cg24847163,chr6:29600980,32.227874755859375,1.0919131460958524
cg25211525,chr6:3751739,79.66352081298828,3.701798034555065
cg25885771,chr6:27806081,19.923980712890625,0.4710506484550553
cg26252167,chr6:110300573,40.62853558699686,1.5579765558392935
cg26331192,chr6:24775229,55.129581451416016,0.4074384610189749
cg26845300,chr6:158243833,83.93688201904297,1.9978344482498744
cg27331144,chr6:33175688,66.53778719248022,3.1919037004562107
cg27472295,chr6:83073619,43.31827887632603,2.540720814421435
cg00084687,chr7:92076896,73.4759292602539,0.0748754059637824
cg00288562,chr7:23571645,71.84148878825276,1.0296076073754645
cg01048931,chr7:55639931,63.29347610473633,1.6038967331687173
cg01888566,chr7:130126513,65.40309158287144,1.3432911560877745
cg02096656,chr7:139025181,69.10577392578125,0.7576348432703343
cg02376703,chr7:143106130,64.60002136230469,1.502739169435477
cg02661879,chr7:128470614,82.08732920810766,2.174210983950185
cg03266904,chr7:135194685,63.88815280029601,2.8722135731645437
cg03311036,chr7:142985443,60.468873896800964,-1.1761011697483303
cg04350646,chr7:42972170,34.398033142089844,2.1660349278966486
cg04619859,chr7:134855396,63.13098587835221,2.997521079757652
cg04770504,chr7:24797363,70.62353924682313,1.5864153784873922
cg05526376,chr7:97736360,49.86669305435142,1.8168027991011402
cg05669210,chr7:100450634,71.94792877349472,1.0695671199965209
cg05953394,chr7:151573773,75.7034912109375,2.88877116522801
cg06161738,chr7:151722986,63.061885833740234,2.2794611102124906
cg07050831,chr7:139025240,69.10577392578125,0.4101173979246646
cg07424155,chr7:116503126,81.41925048828125,2.8655165226693717
cg07651242,chr7:45614720,49.36446762084961,1.7757960103771249
cg07671603,chr7:156433350,36.98563591441014,0.7806925646003607
cg07681084,chr7:156685826,53.808998107910156,0.22698865046429093
cg07819926,chr7:139025145,69.10577392578125,0.9229183778617184
cg08107767,chr7:56019574,55.68625068188903,2.7415840757884067
cg08434234,chr7:137531173,75.50437927246094,1.2080469746142626
cg08572611,chr7:100253914,78.62142944335938,0.29097556872692154
cg08575537,chr7:100318626,76.45656083409031,2.3895763209845016
cg08635249,chr7:127983877,76.54242706298828,3.590567889081441
cg08703595,chr7:35734160,54.54984664916992,3.3768262642456843
cg08724636,chr7:39663756,80.56478881835938,2.706374043481476
cg09283635,chr7:127032512,49.219746473126875,2.6031335258964328
cg09450020,chr7:89841435,47.282080881018885,1.258751460301786
cg10158711,chr7:148725822,71.4124755859375,-1.5459373094873405
cg10256052,chr7:99036534,78.53996986522341,-0.4305239215455668
cg10293925,chr7:38670985,32.744384765625,0.8917377344719709
cg10442358,chr7:100137102,80.5489273071289,2.656943271344795
cg10551759,chr7:121036528,62.039716868031945,-0.02780449953427543
cg10639440,chr7:30029231,47.498741149902344,3.346572571797695
cg10698222,chr7:99756139,78.17420959472656,3.087479233816829
cg10857807,chr7:2272392,76.20616503784484,1.632558364261608
cg11051843,chr7:80548695,71.20041462429741,0.14223209617721616
cg11166252,chr7:17338258,67.6291732788086,0.897593628399318
cg11528101,chr7:43909044,73.54439544677734,0.93054791361619
cg11592951,chr7:100472745,71.51463317871094,1.978958522567821
cg11609154,chr7:139026010,69.14535522460938,2.1822757114391185
cg11719452,chr7:100027776,81.23309326171875,2.7269045742092564
cg11959821,chr7:45151241,72.90462493896484,2.5044846337485676
cg12588476,chr7:99647494,76.48600015616476,2.2075920112487353
cg12776163,chr7:35840706,55.81485366821289,-0.6346452347277394
cg12782180,chr7:127880932,71.4736099243164,1.2111953372881754
cg12838902,chr7:5322586,78.11883183429366,0.03632510108146019
cg13369981,chr7:100027501,81.22843628690724,2.1709453272128885
cg13679077,chr7:22862647,80.53114811619024,-0.38888050848500855
cg13801416,chr7:134143919,75.34968566894531,1.7909614784591443
cg14001567,chr7:86974838,38.415252685546875,-0.9891658784160086
cg14018807,chr7:127225619,67.12558820538985,-0.3278836711528019
cg14094063,chr7:140624470,52.89847207009941,2.003581589918293
cg14094960,chr7:55086890,77.88876342773438,1.4695587821811513
cg14785449,chr7:97501736,34.617469787597656,0.9715756658342684
cg15413566,chr7:8301971,33.729007720947266,1.0641018225100614
cg15740366,chr7:128049868,79.63426971435547,0.7987730111223024
cg15816080,chr7:65670215,80.64752960205078,0.4644864296367021
cg15898840,chr7:45960834,66.806396484375,2.307734416774298
cg16040953,chr7:1609817,79.56654357910156,2.4659106596290914
cg16063666,chr7:86974833,38.415252685546875,-1.0117543159564135
cg16192029,chr7:117864674,22.17153202922564,1.7364566748028138
cg17607973,chr7:100027408,81.22625991174408,1.5244748915923332
cg18349835,chr7:158937107,34.0098876953125,1.6081530056912592
cg18417464,chr7:139025179,69.10577392578125,0.7694150956549333
cg18515291,chr7:73134093,81.17127990722656,1.0555242103353255
cg18577494,chr7:100033938,81.2814712524414,2.3606204905497936
cg18705067,chr7:75914998,81.62149047851562,1.2120222565659349
cg19118812,chr7:37488438,7.154018676786351,1.246417085529875
cg19221959,chr7:94537347,41.59073463877537,0.8016203187349762
cg19594666,chr7:127881280,71.4736099243164,0.6513482673042067
cg19744122,chr7:105752980,66.67150115966797,-0.3272974043709205
cg19747852,chr7:23571693,71.83627781665831,0.6111789551429845
cg19781133,chr7:150674980,71.95069122314453,1.4522147492812922
